scope,feature,class,pi_f1cls_mean,pi_f1cls_std
10.0,knn_5__degree_max,greedy,0.0066263522139353714,0.005651400185887555
10.0,knn_5__degree_avg,greedy,0.011849956341934965,0.0032480476459922467
10.0,knn_5__components,greedy,-0.01407713498622587,0.007230237345064397
10.0,knn_5__clustering_avg,greedy,-0.00410546525191573,0.005173618868369597
10.0,knn_8__degree_max,greedy,0.00159902980956379,0.00414297325325467
10.0,knn_8__degree_avg,greedy,0.00837705837957855,0.0025953702657748323
10.0,knn_8__components,greedy,0.004132683014948302,0.01133355020533331
10.0,knn_8__clustering_avg,greedy,-0.0016254545013950072,0.010008219473465753
10.0,knn_12__degree_max,greedy,-4.0314452731293746e-05,0.004453150580291237
10.0,knn_12__degree_avg,greedy,-0.00495901923972406,0.004807767525148992
10.0,knn_12__components,greedy,0.0025345567030497394,0.009642376143767355
10.0,knn_12__clustering_avg,greedy,0.004117393042782902,0.010910821518359835
10.0,nng_plain__degree_max,greedy,0.001612578109252172,0.0032251562185043434
10.0,nng_plain__degree_avg,greedy,0.012661197831142557,0.004681866792043349
10.0,nng_plain__component_largest,greedy,0.004159779614325077,0.010122467787663725
10.0,nng_plain__clustering_avg,greedy,0.0,0.0
10.0,delaunay__degree_max,greedy,-0.0008399945806801146,0.003070595919054478
10.0,delaunay__degree_avg,greedy,0.01993894778732904,0.01484501881100038
10.0,delaunay__clustering_avg,greedy,0.01598168912852286,0.011602858715499272
10.0,mst__degree_avg,greedy,0.05522168659823741,0.017785767430130967
10.0,mst__mst_edge_sum,greedy,0.021827317646863485,0.006551457460325905
10.0,mst__mst_edge_max,greedy,0.0032248257721704922,0.003991197029497895
10.0,mst__mst_diameter,greedy,-0.002559097217773321,0.01046317314334225
10.0,mst__mst_edge_sum_per_sqrtA,greedy,0.0033473332430113524,0.014740465494540429
10.0,mst__mst_edge_max_per_sqrtA,greedy,-0.0032365673542144036,0.01604007862057167
10.0,mst__mst_edge_sum_units_s,greedy,0.016923712435091866,0.0064658130700415055
10.0,mst__mst_edge_sum_units_m,greedy,-0.0032782369146005298,0.009249965105740748
10.0,budget,ils,0.24521994041488188,0.05594838470561273
10.0,nodes,ils,0.01224029572878157,0.01807405871513524
10.0,hull_vertices,ils,-0.009654976067189769,0.0019831631042658304
10.0,hull_area,ils,0.020071946311303556,0.011034311025573756
10.0,hull_perimeter,ils,0.006165317019213745,0.011550126839689213
10.0,hull_compactness,ils,0.021538461538461572,0.006747072041306965
10.0,density,ils,0.04234115345538386,0.023602544006382693
10.0,budget_per_node,ils,0.22635037738618302,0.05332089971931339
10.0,rad_0_5__degree_min,ils,0.018483776525392216,0.008559484702296756
10.0,rad_0_5__degree_avg,ils,0.02542422088424503,0.015210277007575886
10.0,rad_0_5__clustering_avg,ils,-0.002116830537883119,0.017630812214699542
10.0,rad_1_0__clustering_avg,ils,-0.00432784448313821,0.01584299707659562
10.0,knn_3__degree_max,ils,-0.013187734492460334,0.009941704272602554
10.0,knn_3__degree_avg,ils,0.011686214048418807,0.014559671958194522
10.0,knn_3__components,ils,-0.008209754621968334,0.0043940986191206965
10.0,knn_3__component_largest,ils,0.03396625958427829,0.012597875125151446
10.0,knn_3__component_avg_size,ils,-0.002102884392960691,0.006149820317820706
10.0,knn_3__clustering_avg,ils,-0.015453642979173177,0.012675051060135962
10.0,knn_5__degree_max,ils,0.0011575300285626255,0.011430328434862306
10.0,knn_5__degree_avg,ils,0.0032500203285087403,0.01681208473889533
10.0,knn_5__components,ils,0.016051538531967967,0.0057195938253947354
10.0,knn_5__clustering_avg,ils,0.006314892777561099,0.014988382036370325
10.0,knn_8__degree_max,ils,-0.001445221445221434,0.002890442890442868
10.0,knn_8__degree_avg,ils,0.018413552509871887,0.006200072301519809
10.0,knn_8__components,ils,0.014513076993506435,0.004534825390041405
10.0,knn_8__clustering_avg,ils,-0.011820272937187326,0.011627023471184585
10.0,knn_12__degree_max,ils,0.0,0.0
10.0,knn_12__degree_avg,ils,0.0014788312462731047,0.005226607866352718
10.0,knn_12__components,ils,0.02075342319182809,0.012771420265873697
10.0,knn_12__clustering_avg,ils,0.013809547788444499,0.00792622876957401
10.0,nng_plain__degree_max,ils,-0.005791918005658414,0.005137510396708656
10.0,nng_plain__degree_avg,ils,0.0,0.0
10.0,nng_plain__component_largest,ils,0.006046138938580814,0.007168827323512242
10.0,nng_plain__clustering_avg,ils,0.0,0.0
10.0,delaunay__degree_max,ils,0.0010175707605328376,0.019810034465581286
10.0,delaunay__degree_avg,ils,-0.0006379992916100141,0.02102487620082673
10.0,delaunay__clustering_avg,ils,0.0011450741042339895,0.005864101658245904
10.0,mst__degree_avg,ils,0.02168550539121178,0.016220202701022462
10.0,mst__mst_edge_sum,ils,0.0325142154357271,0.00889682960347469
10.0,mst__mst_edge_max,ils,0.007378104179285328,0.010490944076669896
10.0,mst__mst_diameter,ils,0.003934324743840123,0.012586624601660533
10.0,mst__mst_edge_sum_per_sqrtA,ils,0.015348746170688331,0.01011186993191687
10.0,mst__mst_edge_max_per_sqrtA,ils,0.012790708853701038,0.004699412573428319
10.0,mst__mst_edge_sum_units_s,ils,0.03813783116108702,0.014734000895544792
10.0,mst__mst_edge_sum_units_m,ils,-0.028232530827950676,0.009875452278903988
10.0,budget,vns,0.012673731161524215,0.006102685498916334
10.0,nodes,vns,0.02969470365228786,0.011850915426044618
10.0,hull_vertices,vns,0.0007987056141133486,0.0038018619369532014
10.0,hull_area,vns,0.018082653121627046,0.0028991836389668916
10.0,hull_perimeter,vns,0.01721602058855034,0.0038592700119451937
10.0,hull_compactness,vns,-0.00030117813801042723,0.0029920988008294313
10.0,density,vns,0.013988620386661687,0.003046145936558084
10.0,budget_per_node,vns,0.018563241171237043,0.0043655191066048465
10.0,rad_0_5__degree_min,vns,0.0018985893662371244,0.004187620398867407
10.0,rad_0_5__degree_avg,vns,0.011198715737748222,0.005032843739644106
10.0,rad_0_5__clustering_avg,vns,0.00127557799627962,0.0036921083472320868
10.0,rad_1_0__clustering_avg,vns,0.001110211299092101,0.004098845834401523
10.0,knn_3__degree_max,vns,0.005661846724929176,0.0035636737348815114
10.0,knn_3__degree_avg,vns,0.0025406632553526933,0.00325296466939756
10.0,knn_3__components,vns,-0.0032686686154663525,0.002668856748714041
10.0,knn_3__component_largest,vns,0.007848632934078892,0.0050030768339881845
10.0,knn_3__component_avg_size,vns,0.005186443709201516,0.0030078055911838693
10.0,knn_3__clustering_avg,vns,0.006609777596096178,0.002220717670954597
10.0,knn_5__degree_max,vns,0.0031461442492609626,0.0029380387008096447
10.0,knn_5__degree_avg,vns,-0.001286221007226107,0.002268482628080146
10.0,knn_5__components,vns,0.001576756134290047,0.0019311239889069627
10.0,knn_5__clustering_avg,vns,0.011523764008315318,0.003978867094364023
10.0,knn_8__degree_max,vns,-0.005447781025777254,0.0
10.0,knn_8__degree_avg,vns,0.0029881455713925754,0.0025052202717131106
10.0,knn_8__components,vns,0.0007987056141133486,0.0038018619369532014
10.0,knn_8__clustering_avg,vns,-0.00029977076353375763,0.0005995415270675153
10.0,knn_12__degree_max,vns,-0.004358224820621803,0.0021791124103109016
10.0,knn_12__degree_avg,vns,0.014988651993033697,0.0035231363174039678
10.0,knn_12__components,vns,0.00158708368125835,0.007137739237947568
10.0,knn_12__clustering_avg,vns,0.012182822660286141,0.00417731979730923
10.0,nng_plain__degree_max,vns,0.0,0.0
10.0,nng_plain__degree_avg,vns,0.017994830588946707,0.0025408069472834566
10.0,nng_plain__component_largest,vns,0.005813946749917043,0.003425703201871128
10.0,nng_plain__clustering_avg,vns,0.0,0.0
10.0,delaunay__degree_max,vns,-0.005447781025777254,0.0
10.0,delaunay__degree_avg,vns,0.006287920824461968,0.004645992724714651
10.0,delaunay__clustering_avg,vns,0.005654457910838051,0.004333400022798771
10.0,mst__degree_avg,vns,0.019463304790734992,0.01053648072871613
10.0,mst__mst_edge_sum,vns,0.013888768240909921,0.008606025221738756
10.0,mst__mst_edge_max,vns,0.0020639560634246436,0.003755868544600949
10.0,mst__mst_diameter,vns,0.006454801222547202,0.0039979903224935205
10.0,mst__mst_edge_sum_per_sqrtA,vns,0.008525014584211621,0.006965180569224572
10.0,mst__mst_edge_max_per_sqrtA,vns,0.0025246226518096824,0.005593375130661994
10.0,mst__mst_edge_sum_units_s,vns,0.014215434613783651,0.004305995222380546
10.0,mst__mst_edge_sum_units_m,vns,0.0014424132879716557,0.005942456789616052
